127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /fonts/NanumBarunGothic.woff HTTP/1.1" 200 898588
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /favicon.ico HTTP/1.1" 404 1016
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /images/calendar.png HTTP/1.1" 200 1483
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /js/plugin/ol_3/ol.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /js/plugin/jquery/jquery-ui-1.11.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /js/plugin/highcharts/highcharts.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /js/plugin/highcharts/modules/exporting.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /js/component/common_gis.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /js/plugin/ol_3/proj4.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /js/plugin/jquery/jquery-1.11.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /css/common.css HTTP/1.1" 200 18624
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /js/component/common.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:27 +0900] "GET /images/logo.gif HTTP/1.1" 200 6897
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/legend.gif HTTP/1.1" 200 4185
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/btn_now.gif HTTP/1.1" 200 799
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/gnb_line.png HTTP/1.1" 200 85
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /favicon.ico HTTP/1.1" 404 1016
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/calendar.png HTTP/1.1" 200 1483
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/plugin/jquery/jquery-1.11.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/plugin/jquery/jquery-ui-1.11.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/plugin/ol_3/proj4.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/plugin/highcharts/highcharts.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/plugin/ol_3/ol.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/component/common_gis.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/plugin/highcharts/modules/exporting.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/component/common.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/logo.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/gnb_line.png HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/btn_now.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/legend.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/calendar.png HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/plugin/jquery/jquery-1.11.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/plugin/jquery/jquery-ui-1.11.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/plugin/ol_3/ol.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/plugin/highcharts/highcharts.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/component/common_gis.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/component/common.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/plugin/highcharts/modules/exporting.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /js/plugin/ol_3/proj4.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/gnb_line.png HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/legend.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/logo.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/calendar.png HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /images/btn_now.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /js/plugin/ol_3/ol.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /js/plugin/ol_3/proj4.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /js/plugin/highcharts/highcharts.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /js/component/common_gis.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /js/plugin/jquery/jquery-ui-1.11.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /js/component/common.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /js/plugin/highcharts/modules/exporting.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /js/plugin/jquery/jquery-1.11.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /images/logo.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /images/btn_now.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /images/legend.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /images/gnb_line.png HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /images/calendar.png HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:36 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:36 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082617_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:36 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082617_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:37 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:37 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082616_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:37 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082616_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:37 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:37 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082615_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:37 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082615_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:37 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:37 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082614_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:37 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082614_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:38 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:38 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082613_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:38 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082613_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:38 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:38 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082612_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:38 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082612_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:38 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:38 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082611_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:38 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082611_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:39 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:39 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082610_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:39 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082610_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:39 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:39 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082609_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:39 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082609_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:39 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:39 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082608_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:39 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082608_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:39 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:39 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082607_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:39 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082607_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:40 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:40 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082606_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:40 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082606_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:41 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:41 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082607_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:41 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082607_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:41 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:41 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082606_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:41 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082606_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:46 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:46 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082605_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:46 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082605_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:46 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:46 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082606_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:46 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082606_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:47 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:47 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082607_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:47 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082607_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082606_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082606_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082605_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082605_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082604_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082604_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082603_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082603_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1232
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082602_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:48 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082602_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:49 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1232
127.0.0.1 - - [26/Aug/2021:18:24:49 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082601_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:49 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082601_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:49 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1232
127.0.0.1 - - [26/Aug/2021:18:24:49 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082602_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:49 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082602_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /js/plugin/jquery/jquery-1.11.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /js/plugin/jquery/jquery-ui-1.11.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /js/plugin/ol_3/proj4.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /js/plugin/ol_3/ol.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /js/plugin/highcharts/modules/exporting.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /js/plugin/highcharts/highcharts.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /css/common.css HTTP/1.1" 200 18624
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /js/component/common.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /js/component/common_gis.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /images/logo.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /images/btn_now.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /images/legend.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /images/gnb_line.png HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /images/calendar.png HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:24:53 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:25:53 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:18:25:53 +0900] "GET /css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:25:53 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:25:53 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:25:53 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /js/plugin/jquery/jquery-1.11.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /js/plugin/highcharts/modules/exporting.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /js/plugin/highcharts/highcharts.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /js/plugin/jquery/jquery-ui-1.11.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /js/plugin/ol_3/proj4.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /js/plugin/ol_3/ol.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /js/component/common_gis.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /js/component/common.js HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /images/btn_now.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /images/gnb_line.png HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /images/logo.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /images/legend.gif HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /images/calendar.png HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:18:26:05 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082618_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:18:26:06 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:18:26:06 +0900] "GET /js/plugin/jquery/jquery-1.11.1.min.js HTTP/1.1" 304 -
